"idName","respAcc"
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"txjzslen",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",0
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"mpylxtkj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",0
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",0
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",0
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"kfxtzasj",1
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",0
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",1
"vzmkpnja",0
"eqojmgba",0
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",0
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",0
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",0
"eqojmgba",1
"eqojmgba",0
"eqojmgba",0
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",1
"eqojmgba",0
"eqojmgba",0
"eqojmgba",1
"eqojmgba",0
"eqojmgba",1
"eqojmgba",0
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",0
"tzkuabif",0
"tzkuabif",1
"tzkuabif",0
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",0
"tzkuabif",1
"tzkuabif",1
"tzkuabif",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"anojstbw",0
"anojstbw",0
"anojstbw",1
"anojstbw",0
"anojstbw",1
"anojstbw",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",1
"qehsoiyr",0
"qehsoiyr",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",0
"oqsiwkzx",1
"oqsiwkzx",1
"oqsiwkzx",0
"oqsiwkzx",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",0
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",1
"aqlfbyng",0
"aqlfbyng",1
"jrqzande",1
"jrqzande",0
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",1
"jrqzande",0
"jrqzande",1
"jrqzande",0
"jrqzande",0
"jrqzande",1
"jrqzande",1
"jrqzande",0
"jrqzande",0
"jrqzande",0
"jrqzande",0
"jrqzande",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",0
"rlmqzvow",1
"rlmqzvow",0
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",0
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",0
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",1
"rlmqzvow",0
"rlmqzvow",1
"rlmqzvow",0
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",0
"faikxhdb",0
"faikxhdb",0
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",0
"faikxhdb",0
"faikxhdb",0
"faikxhdb",1
"faikxhdb",0
"faikxhdb",1
"faikxhdb",1
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",0
"gchpyuxz",1
"gchpyuxz",1
"gchpyuxz",0
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",0
"ljduvywo",1
"ljduvywo",1
"ljduvywo",0
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"ljduvywo",0
"ljduvywo",1
"ljduvywo",1
"ljduvywo",1
"kwruxzny",0
"kwruxzny",0
"kwruxzny",0
"kwruxzny",0
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",0
"kwruxzny",0
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"kwruxzny",1
"kwruxzny",0
"kwruxzny",0
"kwruxzny",0
"kwruxzny",1
"kwruxzny",1
"kwruxzny",1
"kwruxzny",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"pvrusqte",0
"pvrusqte",1
"pvrusqte",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"xbchjlyz",1
"xbchjlyz",1
"xbchjlyz",0
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",0
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"ngsciexj",1
"ngsciexj",1
"ngsciexj",0
"ngsciexj",0
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",0
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",0
"cemytdng",1
"cemytdng",0
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",1
"cemytdng",0
"olwtvbnk",1
"olwtvbnk",0
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",0
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",0
"olwtvbnk",0
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",0
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",0
"olwtvbnk",0
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"olwtvbnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",0
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",0
"zesqhpnk",0
"zesqhpnk",1
"zesqhpnk",1
"zesqhpnk",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",0
"bliznodg",1
"bliznodg",1
"bliznodg",0
"bliznodg",0
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",0
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",1
"bliznodg",0
"bliznodg",1
"bliznodg",1
"bliznodg",0
"bliznodg",0
"bliznodg",1
"bliznodg",1
"bliznodg",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",0
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",1
"twxojzny",0
"twxojzny",0
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",0
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"biuzcxnd",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",1
"tnusgclw",0
"tnusgclw",0
"tnusgclw",0
"tnusgclw",0
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",0
"tnusgclw",1
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",0
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"tnusgclw",1
"tnusgclw",1
"tnusgclw",1
"tnusgclw",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",0
"cjdwpgyb",1
"cjdwpgyb",1
"cjdwpgyb",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",1
"tgfdwmuh",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",0
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",0
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"kgyudwan",0
"kgyudwan",1
"kgyudwan",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",0
"rsmeajhn",1
"rsmeajhn",0
"locgbknr",1
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",0
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",0
"locgbknr",0
"locgbknr",1
"locgbknr",1
"locgbknr",1
"locgbknr",1
"locgbknr",0
"locgbknr",0
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",0
"locgbknr",1
"locgbknr",0
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",1
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",1
"ideosbth",0
"ideosbth",0
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",0
"ideosbth",0
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",0
"ideosbth",0
"ideosbth",1
"ideosbth",1
"ideosbth",1
"ideosbth",0
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",0
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",1
"zwvtsfej",0
"hnixymgq",1
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",0
"hnixymgq",0
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",0
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"hnixymgq",1
"lgwphmvn",1
"lgwphmvn",0
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",0
"lgwphmvn",1
"lgwphmvn",1
"lgwphmvn",0
"lgwphmvn",0
"lgwphmvn",1
"lgwphmvn",0
"lgwphmvn",1
